rank,word,score,non_overlapping_word,non_overlapping_score
3594,stope,70.41480982834062,rainy,70.18162234937732
3595,moper,70.41454055873443,tails,89.76910131268932
3596,mazer,70.41077078424772,toils,85.07519353752946
3597,sakti,70.41023224503533,porey,78.05021878155503
3598,polar,70.40996297542914,tines,91.93268259845169
3599,sweat,70.4078088185796,roily,65.99232581622348
3600,liney,70.40269269606193,toras,94.5621003029283
3601,gamed,70.40107707842478,loris,87.38929653315381
3602,nolls,70.3959609559071,tared,82.13207674183775
3603,nolos,70.3959609559071,tared,82.13207674183775
3604,hinds,70.39434533826994,pareo,83.920565466173
3605,moral,70.38465163244697,tines,91.93268259845169
3606,naams,70.38249747559743,porey,78.05021878155503
3607,varec,70.37711208347358,toils,85.07519353752946
3608,stary,70.37522719623023,poled,72.74479973073039
3609,lowps,70.37441938741165,tared,82.13207674183775
3610,pagle,70.37253450016829,noris,86.18593066307639
3611,roods,70.37226523056209,palet,78.95173342308986
3612,alder,70.37064961292494,moits,83.46576910131269
3613,betes,70.36553349040727,noria,71.87505890272635
3614,monos,70.36176371592056,tared,82.13207674183775
3615,aulas,70.35960955907102,porey,78.05021878155503
3616,feria,70.35368562773476,ponts,82.31006395153148
3617,strad,70.3483002356109,poney,74.77132278694043
3618,napas,70.34722315718614,corey,77.04584315045439
3619,tomen,70.34318411309323,laris,92.0832043083137
3620,molls,70.34129922584988,tared,82.13207674183775
3621,molos,70.34129922584988,tared,82.13207674183775
3622,okays,70.34102995624369,tired,72.57596768764725
3623,sture,70.33699091215078,conia,68.30158195893638
3624,brigs,70.33429821608885,maleo,79.8567485695052
3625,spine,70.32325816223494,tolar,71.80397172669134
3626,fohns,70.31814203971726,tared,82.13207674183775
3627,deash,70.31706496129249,roily,65.99232581622348
3628,temes,70.31571861326152,noria,71.87505890272635
3629,miner,70.31544934365533,tolas,91.262739818243
3630,naked,70.30710198586334,loris,87.38929653315381
3631,goest,70.30602490743857,rainy,70.18162234937732
3632,mochs,70.30575563783236,tared,82.13207674183775
3633,facey,70.3003702457085,loris,87.38929653315381
3634,borek,70.29579266240322,tails,89.76910131268932
3635,miler,70.29498485358465,coats,89.21548300235611
3636,bason,70.29202288791652,riley,72.82935038707505
3637,mange,70.29094580949175,loris,87.38929653315381
3638,syned,70.28717603500505,moria,71.82039717266913
3639,koros,70.28636822618647,palet,78.95173342308986
3640,airer,70.28232918209356,ponts,82.31006395153148
3641,pupas,70.28205991248737,toner,77.33611578593066
3642,bayed,70.28179064288118,loris,87.38929653315381
3643,oulks,70.27452036351397,tared,82.13207674183775
3644,saxes,70.27155839784584,roily,65.99232581622348
3645,ficos,70.26348030966004,tared,82.13207674183775
3646,binks,70.25513295186806,pareo,83.920565466173
3647,mealy,70.25486368226186,noris,86.18593066307639
3648,ecigs,70.25109390777516,toran,72.2929653315382
3649,tarre,70.24786267250084,loins,83.67014473241332
3650,tarte,70.24786267250084,loins,83.67014473241332
3651,skied,70.24463143722652,toran,72.2929653315382
3652,parol,70.24436216762032,tines,91.93268259845169
3653,patsy,70.2416694715584,loner,76.4356782228206
3654,yowls,70.2378996970717,tared,82.13207674183775
3655,dhaks,70.23655334904072,porey,78.05021878155503
3656,gyves,70.23574554022214,toran,72.2929653315382
3657,bilks,70.23466846179737,pareo,83.920565466173
3658,lawed,70.23359138337258,noris,86.18593066307639
3659,coots,70.23036014809827,paren,81.10454392460451
3660,genes,70.22874453046111,moria,71.82039717266913
3661,volks,70.21743520700102,tared,82.13207674183775
3662,ourie,70.20881857960282,lants,87.49754291484348
3663,reges,70.20774150117805,tonal,69.26422080107707
3664,denay,70.2058566139347,loris,87.38929653315381
3665,surer,70.19589363850554,tonal,69.26422080107707
3666,sures,70.19589363850554,tonal,69.26422080107707
3667,redia,70.19077751598788,ponts,82.31006395153148
3668,skean,70.18673847189497,roily,65.99232581622348
3669,delay,70.185392123864,noris,86.18593066307639
3670,rainy,70.18162234937732,toles,96.77441938741164
3671,poons,70.18108381016492,tared,82.13207674183775
3672,burse,70.17919892292159,tonal,69.26422080107707
3673,muset,70.17812184449679,noria,71.87505890272635
3674,coper,70.17462133961628,tails,89.76910131268932
3675,surah,70.16950521709862,toney,76.16533153820262
3676,labne,70.16762032985525,doris,85.86388421406933
3677,senna,70.1622349377314,roily,65.99232581622348
3678,sensa,70.1622349377314,roily,65.99232581622348
3679,bocks,70.16169639851901,tared,82.13207674183775
3680,talea,70.14742510939077,noris,86.18593066307639
3681,doper,70.14715583978457,tails,89.76910131268932
3682,coral,70.14473241332884,tines,91.93268259845169
3683,pieta,70.14446314372265,morns,83.77085156512959
3684,dazer,70.14338606529788,toils,85.07519353752946
3685,faery,70.14177044766072,toils,85.07519353752946
3686,sella,70.14177044766072,porty,64.95940760686638
3687,kaneh,70.14042409962975,loris,87.38929653315381
3688,moran,70.1345001682935,tiles,91.91221810838101
3689,flabs,70.12776842813867,porey,78.05021878155503
3690,bings,70.12507573207674,pareo,83.920565466173
3691,moira,70.12399865365197,tunes,88.26307640525076
3692,nmols,70.12346011443958,tared,82.13207674183775
3693,conns,70.12184449680242,tared,82.13207674183775
3694,saucy,70.12184449680242,toner,77.33611578593066
3695,chons,70.11807472231573,tared,82.13207674183775
3696,onset,70.11295859979803,lairy,69.75725345001683
3697,akees,70.10972736452372,roily,65.99232581622348
3698,budos,70.10541905082464,taler,82.00955907101985
3699,colls,70.10138000673173,tared,82.13207674183775
3700,wawls,70.10111073712554,porey,78.05021878155503
3701,macas,70.10003365870077,porey,78.05021878155503
3702,snide,70.09922584988219,tolar,71.80397172669134
3703,piums,70.09868731066982,roate,82.91538202625378
3704,chems,70.0986873106698,toran,72.2929653315382
3705,cribs,70.09303264893975,maleo,79.8567485695052
3706,slant,70.08926287445304,porey,78.05021878155503
3707,trape,70.08549309996633,loins,83.67014473241332
3708,flegs,70.08172332547963,toran,72.2929653315382
3709,adore,70.08091551666105,lints,77.94143386065298
3710,nowds,70.07795355099293,taler,82.00955907101985
3711,carve,70.07418377650623,toils,85.07519353752946
3712,dolls,70.07391450690002,caret,81.2467182766745
3713,dolos,70.07391450690002,caret,81.2467182766745
3714,beano,70.07176035005048,tirls,81.57172669134971
3715,ploys,70.07176035005048,tared,82.13207674183775
3716,grips,70.07149108044429,maleo,79.8567485695052
3717,plims,70.07068327162571,roate,82.91538202625378
3718,dribs,70.06556714910805,maleo,79.8567485695052
3719,ragde,70.05910467855941,toils,85.07519353752946
3720,capas,70.05264220801077,toner,77.33611578593066
3721,sneak,70.04941097273645,roily,65.99232581622348
3722,diner,70.04806462470548,tolas,91.262739818243
3723,piths,70.04429485021878,oared,82.82813867384718
3724,faute,70.03675530124536,loris,87.38929653315381
3725,pesto,70.0311006395153,rainy,70.18162234937732
3726,karst,70.02813867384718,poney,74.77132278694043
3727,nexus,70.0276001346348,moria,71.82039717266913
3728,lifts,70.0273308650286,pareo,83.920565466173
3729,hamed,70.02625378660383,loris,87.38929653315381
3730,bamas,70.01817569841803,porey,78.05021878155503
3731,units,70.01656008078088,pareo,83.920565466173
3732,aidas,70.0157522719623,porey,78.05021878155503
3733,caked,70.01252103668799,loris,87.38929653315381
3734,ashet,70.01252103668797,roily,65.99232581622348
3735,touts,70.00740491417031,paren,81.10454392460451
3736,potts,70.00686637495792,raile,81.07061595422417
3737,masse,70.00659710535172,roily,65.99232581622348
3738,hurds,70.00363513968361,naieo,81.85203635139682
3739,shoat,70.00148098283405,riley,72.82935038707505
3740,blare,70.00121171322786,moits,83.46576910131269
3741,oafos,69.99609559071018,riley,72.82935038707505
3742,sieth,69.98855604173679,moray,71.7740828004039
3743,souly,69.98747896331201,tared,82.13207674183775
3744,faker,69.9845169976439,toils,85.07519353752946
3745,knots,69.9839784584315,raile,81.07061595422417
3746,suent,69.97832379670145,moria,71.82039717266913
3747,feers,69.9726691349714,tonal,69.26422080107707
3748,oiled,69.97266913497138,tarns,90.62322450353416
3749,close,69.9680915516661,rainy,70.18162234937732
3750,radge,69.96216762032984,toils,85.07519353752946
3751,pelta,69.95678222820598,noris,86.18593066307639
3752,divos,69.95382026253786,taler,82.00955907101985
3753,timps,69.94924267923258,oared,82.82813867384718
3754,beaty,69.94897340962639,loris,87.38929653315381
3755,steak,69.9478963312016,roily,65.99232581622348
3756,hosta,69.94493436553348,riley,72.82935038707505
3757,brees,69.94116459104679,tonal,69.26422080107707
3758,brers,69.94116459104679,tonal,69.26422080107707
3759,sairs,69.94116459104679,toney,76.16533153820262
3760,salvo,69.94008751262201,tired,72.57596768764725
3761,knaps,69.93954897340963,corey,77.04584315045439
3762,aksed,69.93739481656007,roily,65.99232581622348
3763,spray,69.93039380679906,toile,74.83002356109054
3764,borde,69.92123864018848,tails,89.76910131268932
3765,mools,69.92123864018848,tared,82.13207674183775
3766,solas,69.91666105688321,tired,72.57596768764725
3767,piney,69.90912150790979,toras,94.5621003029283
3768,acoel,69.90696735106025,dirts,79.6949175361831
3769,amore,69.89188825311342,lints,77.94143386065298
3770,thous,69.89054190508246,paren,81.10454392460451
3771,myons,69.8891955570515,tared,82.13207674183775
3772,piley,69.88865701783911,toras,94.5621003029283
3773,basil,69.86846179737461,porey,78.05021878155503
3774,pagne,69.86792325816224,loris,87.38929653315381
3775,dearn,69.86603837091887,toils,85.07519353752946
3776,burks,69.86442275328173,naieo,81.85203635139682
3777,canst,69.86361494446314,porey,78.05021878155503
3778,quois,69.86280713564456,tared,82.13207674183775
3779,ricks,69.85957590037023,maleo,79.8567485695052
3780,rosha,69.85176708179063,liney,70.40269269606193
3781,lathe,69.8488051161225,noris,86.18593066307639
3782,penal,69.84826657691013,doris,85.86388421406933
3783,chits,69.84772803769775,pareo,83.920565466173
3784,kutis,69.84692022887916,pareo,83.920565466173
3785,yamen,69.83911141029955,loris,87.38929653315381
3786,heles,69.8334567485695,toran,72.2929653315382
3787,hells,69.8334567485695,toran,72.2929653315382
3788,fowls,69.83264893975092,tared,82.13207674183775
3789,meums,69.82699427802086,toran,72.2929653315382
3790,lowse,69.82591719959609,rainy,70.18162234937732
3791,jilts,69.82510939077751,pareo,83.920565466173
3792,icons,69.82484012117132,tared,82.13207674183775
3793,blurs,69.82376304274655,naieo,81.85203635139682
3794,gaped,69.82053180747224,loris,87.38929653315381
3795,amyls,69.81676203298552,toner,77.33611578593066
3796,sized,69.81110737125547,toran,72.2929653315382
3797,facet,69.80733759676876,loris,87.38929653315381
3798,raspy,69.80114439582633,toile,74.83002356109054
3799,armed,69.79522046449006,toils,85.07519353752946
3800,segol,69.78121844496803,rainy,70.18162234937732
3801,oread,69.77798720969369,lints,77.94143386065298
3802,teems,69.7704476607203,noria,71.87505890272635
3803,anile,69.7701783911141,ports,85.58895994614608
3804,losel,69.7696398519017,rainy,70.18162234937732
3805,loses,69.7696398519017,rainy,70.18162234937732
3806,loipe,69.76856277347693,tarns,90.62322450353416
3807,baken,69.76398519017165,loris,87.38929653315381
3808,reoil,69.76075395489733,pants,87.00397172669135
3809,lairy,69.75725345001683,tones,96.79488387748232
3810,thaws,69.75375294513631,porey,78.05021878155503
3811,meany,69.7502524402558,loris,87.38929653315381
3812,saola,69.74702120498148,tired,72.57596768764725
3813,pawed,69.74002019522047,loris,87.38929653315381
3814,souse,69.73705822955233,rainy,70.18162234937732
3815,burgs,69.7343655334904,naieo,81.85203635139682
3816,judas,69.72117132278694,porey,78.05021878155503
3817,ruote,69.71794008751262,pails,88.37509256142712
3818,plaas,69.71282396499495,toner,77.33611578593066
3819,plaps,69.71282396499495,toner,77.33611578593066
3820,rotal,69.69155166610568,pines,90.5386738471895
3821,trace,69.68697408280039,loins,83.67014473241332
3822,cools,69.68131942107034,tared,82.13207674183775
3823,chays,69.67808818579603,toner,77.33611578593066
3824,robed,69.6748569505217,tails,89.76910131268932
3825,reamy,69.67270279367216,toils,85.07519353752946
3826,goray,69.6630090878492,tines,91.93268259845169
3827,zymes,69.65654661730056,toran,72.2929653315382
3828,dools,69.65385392123864,caret,81.2467182766745
3829,party,69.65331538202625,noles,94.67061595422416
3830,snoke,69.65304611242006,lairy,69.75725345001683
3831,molar,69.64550656344665,tines,91.93268259845169
3832,jaspe,69.64254459777851,roily,65.99232581622348
3833,porge,69.64039044092897,tails,89.76910131268932
3834,fleys,69.62584988219454,toran,72.2929653315382
3835,pavie,69.62288791652642,ronts,85.2507573207674
3836,basin,69.61831033322113,porey,78.05021878155503
3837,tower,69.61696398519017,pails,88.37509256142712
3838,boots,69.61534836755301,paren,81.10454392460451
3839,yomps,69.61346348030966,tared,82.13207674183775
3840,whens,69.60727027936721,moria,71.82039717266913
3841,empts,69.6040390440929,noria,71.87505890272635
3842,rekes,69.60269269606192,tonal,69.26422080107707
3843,baaps,69.59919219118142,toner,77.33611578593066
3844,belay,69.59784584315045,noris,86.18593066307639
3845,plane,69.59784584315045,doris,85.86388421406933
3846,waide,69.59730730393807,ports,85.58895994614608
3847,obeys,69.5954224166947,parid,68.95402221474251
3848,loden,69.59138337260181,raits,91.86482665769101
3849,swire,69.5878828677213,tonal,69.26422080107707
3850,arpen,69.58115112756647,toils,85.07519353752946
3851,strew,69.57361157859307,conia,68.30158195893638
3852,byrls,69.57361157859306,naieo,81.85203635139682
3853,funts,69.56903399528778,pareo,83.920565466173
3854,ledes,69.5639178727701,toran,72.2929653315382
3855,paper,69.56068663749579,toils,85.07519353752946
3856,stoke,69.55153147088521,rainy,70.18162234937732
3857,fecks,69.54991585324805,toran,72.2929653315382
3858,skite,69.544261191518,moray,71.7740828004039
3859,pirrs,69.54291484348704,maleo,79.8567485695052
3860,boral,69.52972063278357,tines,91.93268259845169
3861,kinds,69.52595085829687,pareo,83.920565466173
3862,clogs,69.52325816223492,tared,82.13207674183775
3863,grise,69.52298889262875,tonal,69.26422080107707
3864,wager,69.5202961965668,toils,85.07519353752946
3865,coure,69.5167956916863,tails,89.76910131268932
3866,honed,69.51491080444293,laris,92.0832043083137
3867,sweal,69.51141029956243,porty,64.95940760686638
3868,laved,69.51006395153146,noris,86.18593066307639
3869,tried,69.50629417704477,loans,89.65977785257489
3870,blocs,69.50306294177044,tared,82.13207674183775
3871,poker,69.49983170649612,tails,89.76910131268932
3872,rowet,69.49983170649612,pails,88.37509256142712
3873,mayas,69.49767754964658,toner,77.33611578593066
3874,tawas,69.49498485358464,porey,78.05021878155503
3875,tawts,69.49498485358464,porey,78.05021878155503
3876,crows,69.49471558397846,palet,78.95173342308986
3877,dealt,69.49444631437225,noris,86.18593066307639
3878,holed,69.49444631437225,raits,91.86482665769101
3879,curbs,69.49309996634129,naieo,81.85203635139682
3880,bolls,69.48636822618647,tared,82.13207674183775
3881,bolos,69.48636822618647,tared,82.13207674183775
3882,rosin,69.48448333894311,palet,78.95173342308986
3883,acyls,69.48394479973072,toner,77.33611578593066
3884,views,69.47452036351396,toran,72.2929653315382
3885,duads,69.47236620666442,porey,78.05021878155503
3886,taish,69.4691349713901,porey,78.05021878155503
3887,tungs,69.4688657017839,pareo,83.920565466173
3888,drows,69.46725008414674,palet,78.95173342308986
3889,sites,69.46725008414674,moray,71.7740828004039
3890,focus,69.46563446650958,tared,82.13207674183775
3891,roops,69.46536519690339,manet,78.20774150117805
3892,biner,69.46051834399192,tolas,91.262739818243
3893,noema,69.46051834399192,tirls,81.57172669134971
3894,morna,69.45997980477954,tiles,91.91221810838101
3895,rotan,69.44140020195219,piles,90.5182093571188
3896,sprat,69.4373611578593,money,74.00686637495792
3897,finds,69.43547627061595,pareo,83.920565466173
3898,selky,69.4335913833726,toran,72.2929653315382
3899,budis,69.43170649612924,pareo,83.920565466173
3900,boygs,69.4292830696735,tared,82.13207674183775
3901,irade,69.42739818243015,ponts,82.31006395153148
3902,kembs,69.42712891282396,toran,72.2929653315382
3903,snail,69.4249747559744,porey,78.05021878155503
3904,watts,69.42228205991248,porey,78.05021878155503
3905,quads,69.41851228542578,porey,78.05021878155503
3906,moons,69.41662739818243,tared,82.13207674183775
3907,lemes,69.41528105015146,toran,72.2929653315382
3908,repay,69.41528105015146,toils,85.07519353752946
3909,heels,69.4133961629081,toran,72.2929653315382
3910,dynos,69.41178054527094,taler,82.00955907101985
3911,scray,69.40262537866037,toile,74.83002356109054
3912,serum,69.4023561090542,tonal,69.26422080107707
3913,baked,69.39750925614271,loris,87.38929653315381
3914,hovea,69.39697071693031,tirls,81.57172669134971
3915,toped,69.39616290811173,laris,92.0832043083137
3916,swole,69.39373948165601,rainy,70.18162234937732
3917,paven,69.38296869740827,loris,87.38929653315381
3918,figos,69.3818916189835,tared,82.13207674183775
3919,spaes,69.38162234937731,roily,65.99232581622348
3920,coyer,69.37973746213396,tails,89.76910131268932
3921,vaper,69.3740828004039,toils,85.07519353752946
3922,sloes,69.36977448670481,rainy,70.18162234937732
3923,neist,69.3625042073376,moray,71.7740828004039
3924,ulvas,69.36115785930663,porey,78.05021878155503
3925,auger,69.35873443285088,toils,85.07519353752946
3926,cacks,69.35092561427129,porey,78.05021878155503
3927,rooms,69.33907775159878,palet,78.95173342308986
3928,pyins,69.32965331538202,roate,82.91538202625378
3929,goors,69.32830696735107,palet,78.95173342308986
3930,acred,69.32507573207673,toils,85.07519353752946
3931,rared,69.32453719286434,toils,85.07519353752946
3932,jirds,69.32130595759003,maleo,79.8567485695052
3933,ruths,69.31538202625379,naieo,81.85203635139682
3934,ranty,69.3151127566476,poles,95.38041063614943
3935,okehs,69.31376640861662,rainy,70.18162234937732
3936,segno,69.31295859979805,lairy,69.75725345001683
3937,kojis,69.30568832043082,tared,82.13207674183775
3938,mesca,69.30030292830696,roily,65.99232581622348
3939,newbs,69.29949511948838,moria,71.82039717266913
3940,tined,69.29707169303265,moras,92.4036351396836
3941,salix,69.29195557051497,porey,78.05021878155503
3942,echos,69.28576236957252,rainy,70.18162234937732
3943,yells,69.27983843823628,toran,72.2929653315382
3944,tiled,69.27660720296197,moras,92.4036351396836
3945,poses,69.27606866374957,rainy,70.18162234937732
3946,nagas,69.27310669808145,porey,78.05021878155503
3947,mesto,69.26664422753281,rainy,70.18162234937732
3948,tonal,69.26422080107707,mires,93.0531134298216
3949,roked,69.26368226186469,tails,89.76910131268932
3950,meant,69.25721979131605,loris,87.38929653315381
3951,niter,69.2507573207674,molas,89.1042746549983
3952,yechs,69.24429485021878,toran,72.2929653315382
3953,buoys,69.2437563110064,tared,82.13207674183775
3954,mopey,69.2437563110064,laris,92.0832043083137
3955,motts,69.24240996297542,paren,81.10454392460451
3956,weeis,69.24106361494447,toran,72.2929653315382
3957,carol,69.2399865365197,tines,91.93268259845169
3958,mazey,69.23998653651968,loris,87.38929653315381
3959,ekkas,69.23325479636486,roily,65.99232581622348
3960,maron,69.22975429148434,tiles,91.91221810838101
3961,fouer,69.22006058566139,tails,89.76910131268932
3962,magas,69.21844496802423,porey,78.05021878155503
3963,maggs,69.21844496802423,porey,78.05021878155503
3964,menta,69.21279030629417,loris,87.38929653315381
3965,munds,69.21063614944462,pareo,83.920565466173
3966,wolfs,69.20659710535173,tared,82.13207674183775
3967,pligs,69.2036351396836,roate,82.91538202625378
3968,miter,69.19609559071019,loans,89.65977785257489
3969,clips,69.19259508582968,roate,82.91538202625378
3970,frate,69.1923258162235,loins,83.67014473241332
3971,snipe,69.1923258162235,tolar,71.80397172669134
3972,trots,69.19124873779872,panel,78.07579939414339
3973,rills,69.18424772803769,coate,78.97031302591719
3974,coons,69.17670817906429,tared,82.13207674183775
3975,cable,69.17428475260854,noris,86.18593066307639
3976,ahole,69.16755301245371,dirts,79.6949175361831
3977,mugos,69.15705149781218,tared,82.13207674183775
3978,basse,69.15166610568832,roily,65.99232581622348
3979,sadic,69.14789633120161,porey,78.05021878155503
3980,folie,69.14197239986535,tarns,90.62322450353416
3981,bacne,69.13012453719287,loris,87.38929653315381
3982,shoal,69.1050824638169,tired,72.57596768764725
3983,parly,69.10427465499832,tones,96.79488387748232
3984,latex,69.10185122854257,noris,86.18593066307639
3985,keets,69.09404240996297,noria,71.87505890272635
3986,comet,69.09134971390104,laris,92.0832043083137
3987,stipe,69.09081117468867,moray,71.7740828004039
3988,snarl,69.08731066980815,motey,72.88751262201278
3989,genoa,69.08219454729047,tirls,81.57172669134971
3990,tread,69.08192527768428,loins,83.67014473241332
3991,taube,69.0803096600471,loris,87.38929653315381
3992,trone,69.07627061595423,pails,88.37509256142712
3993,lomed,69.07627061595421,raits,91.86482665769101
3994,dawen,69.07465499831706,loris,87.38929653315381
3995,stain,69.0733086502861,porey,78.05021878155503
3996,pedes,69.07034668461797,toran,72.2929653315382
3997,frogs,69.06846179737462,palet,78.95173342308986
3998,cloys,69.06738471894985,tared,82.13207674183775
3999,famed,69.06738471894985,loris,87.38929653315381
4000,bools,69.06630764052507,tared,82.13207674183775
4001,ofays,69.06307640525075,tired,72.57596768764725
4002,fiefs,69.06226859643218,toran,72.2929653315382
4003,sevir,69.06226859643218,tonal,69.26422080107707
4004,basti,69.06038370918881,porey,78.05021878155503
4005,sprue,69.05607539548973,tonal,69.26422080107707
4006,pubis,69.05392123864019,roate,82.91538202625378
4007,limps,69.04880511612251,roate,82.91538202625378
4008,karez,69.04772803769774,toils,85.07519353752946
4009,zante,69.04395826321104,loris,87.38929653315381
4010,deist,69.04045775833052,moray,71.7740828004039
4011,bayle,69.03237967014473,noris,86.18593066307639
4012,blate,69.03211040053853,noris,86.18593066307639
4013,khors,69.02645573880848,palet,78.95173342308986
4014,nidus,69.02457085156513,pareo,83.920565466173
4015,arced,69.02214742510938,toils,85.07519353752946
4016,zonks,69.0218781555032,tared,82.13207674183775
4017,guids,69.01972399865365,pareo,83.920565466173
4018,xrays,69.01891618983507,toile,74.83002356109054
4019,paved,69.01649276337932,loris,87.38929653315381
4020,hotel,69.01218444968023,paris,91.58963312016155
4021,salol,69.01191518007404,tired,72.57596768764725
4022,naive,69.01003029283069,ports,85.58895994614608
4023,oicks,69.00895321440592,tared,82.13207674183775
4024,sokes,69.00652978795019,rainy,70.18162234937732
4025,shave,69.00626051834399,roily,65.99232581622348
4026,jongs,69.00437563110063,tared,82.13207674183775
4027,poule,69.00302928306968,raits,91.86482665769101
4028,cotts,69.00249074385728,paren,81.10454392460451
4029,ginks,68.99899023897677,pareo,83.920565466173
4030,leeps,68.99629754291485,toran,72.2929653315382
4031,tolan,68.9936048468529,mires,93.0531134298216
4032,caron,68.9898350723662,tiles,91.91221810838101
4033,alure,68.98364187142376,moits,83.46576910131269
4034,taxed,68.98202625378659,loris,87.38929653315381
4035,sokah,68.98014136654325,riley,72.82935038707505
4036,dopey,68.97637159205654,laris,92.0832043083137
4037,mawed,68.97556378323796,loris,87.38929653315381
4038,savin,68.96775496465835,porey,78.05021878155503
4039,kells,68.96506226859643,toran,72.2929653315382
4040,stime,68.96452372938404,roany,71.47734769437899
4041,citer,68.95617637159205,loans,89.65977785257489
4042,parid,68.95402221474251,tones,96.79488387748232
4043,hoors,68.95348367553012,palet,78.95173342308986
4044,terga,68.94675193537529,loins,83.67014473241332
4045,knags,68.9462133961629,porey,78.05021878155503
4046,haver,68.94298216088859,toils,85.07519353752946
4047,pogey,68.93409626388421,laris,92.0832043083137
4048,rosti,68.92655671491079,panel,78.07579939414339
4049,delta,68.92494109727363,noris,86.18593066307639
4050,navel,68.92332547963647,doris,85.86388421406933
4051,avise,68.9230562100303,porty,64.95940760686638
4052,repat,68.9222484012117,loins,83.67014473241332
4053,serir,68.92170986199932,tonal,69.26422080107707
4054,khads,68.91982497475597,porey,78.05021878155503
4055,feral,68.91794008751262,moits,83.46576910131269
4056,narod,68.91794008751262,tiles,91.91221810838101
4057,roose,68.91686300908785,laity,68.7881521373275
4058,waker,68.91524739145069,toils,85.07519353752946
4059,trugs,68.9147088522383,naieo,81.85203635139682
4060,beard,68.91201615617638,toils,85.07519353752946
4061,locie,68.90959272972063,tarns,90.62322450353416
4062,scrat,68.90959272972063,poney,74.77132278694043
4063,blogs,68.90824638168965,tared,82.13207674183775
4064,react,68.90743857287107,loins,83.67014473241332
4065,swage,68.90501514641534,roily,65.99232581622348
4066,facie,68.90070683271625,ports,85.58895994614608
4067,spode,68.89774486704812,rainy,70.18162234937732
4068,beany,68.8953214405924,loris,87.38929653315381
4069,gomer,68.88401211713227,tails,89.76910131268932
4070,brows,68.87970380343319,palet,78.95173342308986
4071,zupas,68.879434533827,toner,77.33611578593066
4072,sorbi,68.87781891618982,palet,78.95173342308986
4073,cowps,68.87647256815886,tared,82.13207674183775
4074,fells,68.87458768091551,toran,72.2929653315382
4075,jacks,68.87270279367216,porey,78.05021878155503
4076,warst,68.86839447997306,poney,74.77132278694043
4077,ashen,68.86597105351733,roily,65.99232581622348
4078,mavie,68.85843150454392,ports,85.58895994614608
4079,milfs,68.85843150454392,pareo,83.920565466173
4080,pesty,68.85466173005722,noria,71.87505890272635
4081,parae,68.85385392123864,toils,85.07519353752946
4082,panir,68.85196903399529,toles,96.77441938741164
4083,thews,68.8514304947829,noria,71.87505890272635
4084,dowps,68.84900706832715,taler,82.00955907101985
4085,lilos,68.84658364187142,tared,82.13207674183775
4086,riato,68.84523729384046,lunes,87.36263884214068
4087,shero,68.82423426455739,laity,68.7881521373275
4088,lokey,68.82261864692022,raits,91.86482665769101
4089,fakey,68.81373274991586,loris,87.38929653315381
4090,koine,68.81265567149109,parts,90.28286772130596
4091,maril,68.80619320094243,tones,96.79488387748232
4092,tuner,68.80430831369908,moais,90.76216762032985
4093,vrous,68.80269269606192,palet,78.95173342308986
4094,chins,68.79407606866374,pareo,83.920565466173
4095,heart,68.79407606866374,loins,83.67014473241332
4096,bolar,68.79057556378324,tines,91.93268259845169
4097,laity,68.7881521373275,pores,98.67977112083473
4098,asked,68.78626725008414,roily,65.99232581622348
4099,cabas,68.78465163244698,porey,78.05021878155503
4100,mirrs,68.77845843150453,coate,78.97031302591719
4101,awdls,68.77765062268595,porey,78.05021878155503
4102,tavas,68.77145742174352,porey,78.05021878155503
4103,coxae,68.76849545607539,tirls,81.57172669134971
4104,islet,68.7644564119825,moray,71.7740828004039
4105,parti,68.76257152473914,noles,94.67061595422416
4106,gamas,68.76203298552676,porey,78.05021878155503
4107,hoten,68.76203298552674,laris,92.0832043083137
4108,manor,68.76122517670818,tiles,91.91221810838101
4109,zacks,68.7601480982834,porey,78.05021878155503
4110,palea,68.75341635812858,noris,86.18593066307639
4111,mazet,68.74695388757993,loris,87.38929653315381
4112,glare,68.74506900033658,moits,83.46576910131269
4113,houfs,68.74237630427464,tared,82.13207674183775
4114,realm,68.73564456411982,coits,83.22584988219454
4115,starn,68.73564456411982,poley,74.75085829686974
4116,cawed,68.73564456411981,loris,87.38929653315381
4117,moker,68.73537529451363,tails,89.76910131268932
4118,hetes,68.73456748569504,noria,71.87505890272635
4119,heths,68.73456748569504,noria,71.87505890272635
4120,petal,68.72891282396499,noris,86.18593066307639
4121,roady,68.72783574554022,tines,91.93268259845169
4122,torah,68.72648939750925,lines,91.03224503534163
4123,besot,68.72271962302254,rainy,70.18162234937732
4124,nused,68.71975765735442,moria,71.82039717266913
4125,tways,68.71948838774823,loner,76.4356782228206
4126,lower,68.71652642208011,tains,89.26449007068327
4127,staid,68.70683271625714,porey,78.05021878155503
4128,sixte,68.70037024570851,moray,71.7740828004039
4129,needs,68.69983170649613,moria,71.82039717266913
4130,lunks,68.69848535846515,pareo,83.920565466173
4131,wases,68.69148434870414,roily,65.99232581622348
4132,grees,68.6850218781555,tonal,69.26422080107707
4133,shola,68.6850218781555,tired,72.57596768764725
4134,vesta,68.67452036351396,roily,65.99232581622348
4135,marsh,68.6694042409963,toney,76.16533153820262
4136,nakas,68.66805789296532,porey,78.05021878155503
4137,mused,68.66509592729719,toran,72.2929653315382
4138,bubas,68.66267250084147,porey,78.05021878155503
4139,teggs,68.66105688320431,noria,71.87505890272635
