rank,Rank,Word,Score,Bonus Score,Pos1 Overall Freq,Pos1 Positional Freq,Pos2 Overall Freq,Pos2 Positional Freq,Pos3 Overall Freq,Pos3 Positional Freq,Pos4 Overall Freq,Pos4 Positional Freq,Pos5 Overall Freq,Pos5 Positional Freq
701,3028,mince,2.71776880656848,23.29813875280818,0.24023275145469658,0.5344970906068163,0.4538653366583541,0.372402327514547,1.0,0.287292817679558,0.6589403973509934,0.4459016393442623,0.46835443037974683,1.0
702,3032,inert,2.7172844122845445,23.52477501241524,0.5344970906068163,0.4538653366583541,1.0,0.7231920199501247,0.5835411471321695,0.0856353591160221,0.2814569536423841,0.5770491803278689,0.46835443037974683,0.5985748218527316
703,3033,abuse,2.7166477699524454,23.573771150925136,0.7880299251870324,0.21030756442227763,0.3649210307564422,0.5328345802161264,1.0,0.3784530386740331,0.046357615894039736,0.5377049180327869,0.5348101265822784,1.0
704,3034,fleet,2.716456550755603,20.295389350393616,0.16791354945968412,0.572734829592685,1.0,1.0,0.5835411471321695,0.36464088397790057,0.6556291390728477,0.5770491803278689,1.0,0.5985748218527316
705,3037,sling,2.7161485590283956,19.3763559258346,0.5328345802161264,0.572734829592685,0.5344970906068163,0.4538653366583541,0.23524522028262676,1.0,0.6556291390728477,0.8688524590163934,0.569620253164557,0.09501187648456057
706,3038,splat,2.7158487761726366,19.34287023404647,0.5328345802161264,0.2809642560266002,0.572734829592685,0.7880299251870324,0.5835411471321695,1.0,0.19536423841059603,0.3639344262295082,0.5063291139240507,0.5985748218527316
707,3039,boxer,2.715755135704102,23.70206825195937,0.21030756442227763,0.6034912718204489,0.00831255195344971,1.0,0.7231920199501247,0.4696132596685083,0.9172185430463576,0.036065573770491806,1.0,0.501187648456057
708,3041,fault,2.7156896471747687,23.218270688292115,0.16791354945968412,0.7880299251870324,0.3649210307564422,0.572734829592685,0.5835411471321695,0.36464088397790057,1.0,0.5377049180327869,0.5063291139240507,0.5985748218527316
709,3042,alley,2.715602636110381,20.337184643377284,0.7880299251870324,0.572734829592685,0.572734829592685,1.0,0.33000831255195345,0.3784530386740331,0.6556291390728477,0.3639344262295082,1.0,0.8622327790973872
710,3044,islet,2.7155102065428243,23.70032261027462,0.5344970906068163,0.5328345802161264,0.572734829592685,1.0,0.5835411471321695,0.0856353591160221,0.046357615894039736,0.3639344262295082,1.0,0.5985748218527316
711,3052,globe,2.714616313536639,23.42455347377852,0.23524522028262676,0.572734829592685,0.6034912718204489,0.21030756442227763,1.0,0.30939226519337015,0.6556291390728477,0.7934426229508197,0.06962025316455696,1.0
712,3060,snout,2.7132468815545296,23.26966576043967,0.5328345802161264,0.4538653366583541,0.6034912718204489,0.3649210307564422,0.5835411471321695,1.0,0.2814569536423841,0.7934426229508197,0.25316455696202533,0.5985748218527316
713,3062,shout,2.713143249905176,23.300195209767292,0.5328345802161264,0.29925187032418954,0.6034912718204489,0.3649210307564422,0.5835411471321695,1.0,0.47019867549668876,0.7934426229508197,0.25316455696202533,0.5985748218527316
714,3066,creep,2.7128388262285634,20.344623061482803,0.372402327514547,0.7231920199501247,1.0,1.0,0.2809642560266002,0.5386740331491713,0.8774834437086093,0.5770491803278689,1.0,0.13064133016627077
715,3067,flyer,2.712584218942845,19.473736468490383,0.16791354945968412,0.572734829592685,0.33000831255195345,1.0,0.7231920199501247,0.36464088397790057,0.6556291390728477,0.09180327868852459,1.0,0.501187648456057
716,3073,shank,2.7119892594917143,19.32933281344942,0.5328345802161264,0.29925187032418954,0.7880299251870324,0.4538653366583541,0.15211970074812967,1.0,0.47019867549668876,1.0,0.569620253164557,0.2660332541567696
717,3074,crawl,2.711980401079314,19.421383301279537,0.372402327514547,0.7231920199501247,0.7880299251870324,0.13881961762261014,0.572734829592685,0.5386740331491713,0.8774834437086093,1.0,0.07278481012658228,0.3657957244655582
718,3076,sieve,2.711610700803263,20.30177613162296,0.5328345802161264,0.5344970906068163,1.0,0.10390689941812137,1.0,1.0,0.6589403973509934,0.5770491803278689,0.1360759493670886,1.0
719,3077,begat,2.7114537363085365,23.301711936877798,0.21030756442227763,1.0,0.23524522028262676,0.7880299251870324,0.5835411471321695,0.4696132596685083,0.7913907284768212,0.21639344262295082,0.5063291139240507,0.5985748218527316
720,3078,prank,2.7114527705030707,19.334470742512874,0.2809642560266002,0.7231920199501247,0.7880299251870324,0.4538653366583541,0.15211970074812967,0.3812154696132597,0.8774834437086093,1.0,0.569620253164557,0.2660332541567696
721,3082,arson,2.7105185857557164,23.394000158063278,0.7880299251870324,0.7231920199501247,0.5328345802161264,0.6034912718204489,0.4538653366583541,0.3784530386740331,0.8774834437086093,0.25901639344262295,0.41139240506329117,0.30641330166270786
722,3085,lousy,2.7099992682599376,23.288063703430968,0.572734829592685,0.6034912718204489,0.3649210307564422,0.5328345802161264,0.33000831255195345,0.23204419889502761,0.9172185430463576,0.5377049180327869,0.5348101265822784,0.8622327790973872
723,3090,paper,2.7096977012763483,20.433526024240948,0.2809642560266002,0.7880299251870324,0.2809642560266002,1.0,0.7231920199501247,0.3812154696132597,1.0,0.18360655737704917,1.0,0.501187648456057
724,3103,toast,2.7086111115365696,20.326408985565948,0.5835411471321695,0.6034912718204489,0.7880299251870324,0.5328345802161264,0.5835411471321695,0.40331491712707185,0.9172185430463576,1.0,0.5348101265822784,0.5985748218527316
725,3105,green,2.708418603191758,20.353379140094685,0.23524522028262676,0.7231920199501247,1.0,1.0,0.4538653366583541,0.30939226519337015,0.8774834437086093,0.5770491803278689,1.0,0.30641330166270786
726,3111,manly,2.7074694930149628,19.322364955787076,0.24023275145469658,0.7880299251870324,0.4538653366583541,0.572734829592685,0.33000831255195345,0.287292817679558,1.0,0.4459016393442623,0.5063291139240507,0.8622327790973872
727,3112,coven,2.7073735266436634,23.351024269262062,0.372402327514547,0.6034912718204489,0.10390689941812137,1.0,0.4538653366583541,0.5386740331491713,0.9172185430463576,0.15737704918032788,1.0,0.30641330166270786
728,3113,semen,2.70734937130777,20.364810596990594,0.5328345802161264,1.0,0.24023275145469658,1.0,0.4538653366583541,1.0,0.7913907284768212,0.19672131147540983,1.0,0.30641330166270786
729,3115,draft,2.707277857808987,19.35657944010173,0.30423940149625933,0.7231920199501247,0.7880299251870324,0.16791354945968412,0.5835411471321695,0.2983425414364641,0.8774834437086093,1.0,0.10443037974683544,0.5985748218527316
730,3121,cheer,2.706364711627277,20.41584568739121,0.372402327514547,0.29925187032418954,1.0,1.0,0.7231920199501247,0.5386740331491713,0.47019867549668876,0.5770491803278689,1.0,0.501187648456057
731,3123,mauve,2.705882992034706,23.356115781936207,0.24023275145469658,0.7880299251870324,0.3649210307564422,0.10390689941812137,1.0,0.287292817679558,1.0,0.5377049180327869,0.1360759493670886,1.0
732,3131,credo,2.7051095153640885,23.45073459492912,0.372402327514547,0.7231920199501247,1.0,0.30423940149625933,0.6034912718204489,0.5386740331491713,0.8774834437086093,0.5770491803278689,0.2120253164556962,0.13539192399049882
733,3139,pasty,2.7046620472904674,19.36604958709955,0.2809642560266002,0.7880299251870324,0.5328345802161264,0.5835411471321695,0.33000831255195345,0.3812154696132597,1.0,0.25901639344262295,0.43354430379746833,0.8622327790973872
734,3142,quote,2.7041768927499295,23.435081325039594,0.0016625103906899418,0.3649210307564422,0.6034912718204489,0.5835411471321695,1.0,0.055248618784530384,0.6059602649006622,0.7934426229508197,0.43354430379746833,1.0
735,3146,horny,2.703537647444175,19.282179904417692,0.29925187032418954,0.6034912718204489,0.7231920199501247,0.4538653366583541,0.33000831255195345,0.18232044198895028,0.9172185430463576,0.5311475409836065,0.569620253164557,0.8622327790973872
736,3152,creek,2.702900686621129,20.291978643935497,0.372402327514547,0.7231920199501247,1.0,1.0,0.15211970074812967,0.5386740331491713,0.8774834437086093,0.5770491803278689,1.0,0.2660332541567696
737,3157,fresh,2.702416417562442,19.401624224934093,0.16791354945968412,0.7231920199501247,1.0,0.5328345802161264,0.29925187032418954,0.36464088397790057,0.8774834437086093,0.5770491803278689,0.5348101265822784,0.32304038004750596
738,3159,delta,2.702216100695579,23.39384336359538,0.30423940149625933,1.0,0.572734829592685,0.5835411471321695,0.7880299251870324,0.2983425414364641,0.7913907284768212,0.3639344262295082,0.43354430379746833,0.14726840855106887
739,3176,email,2.7006978677752986,23.429030399099272,1.0,0.24023275145469658,0.7880299251870324,0.5344970906068163,0.572734829592685,0.19060773480662985,0.11920529801324503,1.0,0.4936708860759494,0.3657957244655582
740,3179,quite,2.7001645193119392,23.44582941894902,0.0016625103906899418,0.3649210307564422,0.5344970906068163,0.5835411471321695,1.0,0.055248618784530384,0.6059602649006622,0.8688524590163934,0.43354430379746833,1.0
741,3187,plead,2.699442315511332,23.32040207218169,0.2809642560266002,0.572734829592685,1.0,0.7880299251870324,0.30423940149625933,0.3812154696132597,0.6556291390728477,0.5770491803278689,0.5063291139240507,0.27790973871733965
742,3189,piano,2.6987919540182777,23.33715705001635,0.2809642560266002,0.5344970906068163,0.7880299251870324,0.4538653366583541,0.6034912718204489,0.3812154696132597,0.6589403973509934,1.0,0.569620253164557,0.13539192399049882
743,3205,dried,2.696435321647821,20.320469453909713,0.30423940149625933,0.7231920199501247,0.5344970906068163,1.0,0.30423940149625933,0.2983425414364641,0.8774834437086093,0.8688524590163934,1.0,0.27790973871733965
744,3209,berth,2.6958922268440784,19.346570622881003,0.21030756442227763,1.0,0.7231920199501247,0.5835411471321695,0.29925187032418954,0.4696132596685083,0.7913907284768212,0.5311475409836065,0.43354430379746833,0.32304038004750596
745,3218,lithe,2.6947771824443416,23.460327665347165,0.572734829592685,0.5344970906068163,0.5835411471321695,0.29925187032418954,1.0,0.23204419889502761,0.6589403973509934,0.36065573770491804,0.08227848101265822,1.0
746,3223,heron,2.694089262493134,23.442867253434688,0.29925187032418954,1.0,0.7231920199501247,0.6034912718204489,0.4538653366583541,0.18232044198895028,0.7913907284768212,0.5311475409836065,0.41139240506329117,0.30641330166270786
747,3224,erect,2.6939558470122766,20.41159904238454,1.0,0.7231920199501247,1.0,0.372402327514547,0.5835411471321695,0.19060773480662985,0.8774834437086093,0.5770491803278689,0.46835443037974683,0.5985748218527316
748,3241,abode,2.691962856897875,23.588133703971547,0.7880299251870324,0.21030756442227763,0.6034912718204489,0.30423940149625933,1.0,0.3784530386740331,0.046357615894039736,0.7934426229508197,0.2120253164556962,1.0
749,3243,grasp,2.6916935254571186,19.400654455903318,0.23524522028262676,0.7231920199501247,0.7880299251870324,0.5328345802161264,0.2809642560266002,0.30939226519337015,0.8774834437086093,1.0,0.5348101265822784,0.13064133016627077
750,3251,sally,2.6912668472253864,16.292309458204596,0.5328345802161264,0.7880299251870324,0.572734829592685,0.572734829592685,0.33000831255195345,1.0,1.0,0.3639344262295082,0.5063291139240507,0.8622327790973872
751,3252,sonic,2.6910223228724566,23.402368224299032,0.5328345802161264,0.6034912718204489,0.4538653366583541,0.5344970906068163,0.372402327514547,1.0,0.9172185430463576,0.4459016393442623,0.4936708860759494,0.07125890736342043
752,3255,gaunt,2.6909629792186944,23.271752966880367,0.23524522028262676,0.7880299251870324,0.3649210307564422,0.4538653366583541,0.5835411471321695,0.30939226519337015,1.0,0.5377049180327869,0.569620253164557,0.5985748218527316
753,3260,randy,2.690501708528351,19.387135422402714,0.7231920199501247,0.7880299251870324,0.4538653366583541,0.30423940149625933,0.33000831255195345,0.281767955801105,1.0,0.4459016393442623,0.2120253164556962,0.8622327790973872
754,3268,guide,2.6897001462329344,23.288819858886807,0.23524522028262676,0.3649210307564422,0.5344970906068163,0.30423940149625933,1.0,0.30939226519337015,0.6059602649006622,0.8688524590163934,0.2120253164556962,1.0
755,3271,scorn,2.6894992211910456,19.354993456021624,0.5328345802161264,0.372402327514547,0.6034912718204489,0.7231920199501247,0.4538653366583541,1.0,0.12582781456953643,0.7934426229508197,0.46835443037974683,0.30641330166270786
756,3274,debar,2.6890829565962653,23.402580615713056,0.30423940149625933,1.0,0.21030756442227763,0.7880299251870324,0.7231920199501247,0.2983425414364641,0.7913907284768212,0.18032786885245902,0.5063291139240507,0.501187648456057
757,3277,avert,2.6887335184107197,23.61573082769154,0.7880299251870324,0.10390689941812137,1.0,0.7231920199501247,0.5835411471321695,0.3784530386740331,0.04304635761589404,0.5770491803278689,0.46835443037974683,0.5985748218527316
758,3285,abide,2.6879504834598853,23.583413388294915,0.7880299251870324,0.21030756442227763,0.5344970906068163,0.30423940149625933,1.0,0.3784530386740331,0.046357615894039736,0.8688524590163934,0.2120253164556962,1.0
759,3287,clasp,2.687720838232101,19.368641276599,0.372402327514547,0.572734829592685,0.7880299251870324,0.5328345802161264,0.2809642560266002,0.5386740331491713,0.6556291390728477,1.0,0.5348101265822784,0.13064133016627077
760,3290,strap,2.6871171208523137,19.431024075931944,0.5328345802161264,0.5835411471321695,0.7231920199501247,0.7880299251870324,0.2809642560266002,1.0,0.24834437086092714,0.5311475409836065,0.5063291139240507,0.13064133016627077
761,3292,drank,2.6869612828318252,19.340187316624426,0.30423940149625933,0.7231920199501247,0.7880299251870324,0.4538653366583541,0.15211970074812967,0.2983425414364641,0.8774834437086093,1.0,0.569620253164557,0.2660332541567696
762,3298,angel,2.686376043178601,23.40786872629423,0.7880299251870324,0.4538653366583541,0.23524522028262676,1.0,0.572734829592685,0.3784530386740331,0.2814569536423841,0.21639344262295082,1.0,0.3657957244655582
763,3304,glove,2.686001011075492,23.331995814699557,0.23524522028262676,0.572734829592685,0.6034912718204489,0.10390689941812137,1.0,0.30939226519337015,0.6556291390728477,0.7934426229508197,0.1360759493670886,1.0
764,3314,rupee,2.685093168838709,20.31357307501567,0.7231920199501247,0.3649210307564422,0.2809642560266002,1.0,1.0,0.281767955801105,0.6059602649006622,0.18360655737704917,1.0,1.0
765,3322,erupt,2.684261493286023,23.424346896581156,1.0,0.7231920199501247,0.3649210307564422,0.2809642560266002,0.5835411471321695,0.19060773480662985,0.8774834437086093,0.5377049180327869,0.1518987341772152,0.5985748218527316
766,3330,genre,2.6835339958174984,20.335215021111193,0.23524522028262676,1.0,0.4538653366583541,0.7231920199501247,1.0,0.30939226519337015,0.7913907284768212,0.4459016393442623,0.46835443037974683,1.0
767,3335,beset,2.683043652022123,20.38036105494118,0.21030756442227763,1.0,0.5328345802161264,1.0,0.5835411471321695,0.4696132596685083,0.7913907284768212,0.25901639344262295,1.0,0.5985748218527316
768,3340,thief,2.6826488251369245,23.403196774427478,0.5835411471321695,0.29925187032418954,0.5344970906068163,1.0,0.16791354945968412,0.40331491712707185,0.47019867549668876,0.8688524590163934,1.0,0.05938242280285035
769,3353,spark,2.6808156304966078,19.357898755946877,0.5328345802161264,0.2809642560266002,0.7880299251870324,0.7231920199501247,0.15211970074812967,1.0,0.19536423841059603,1.0,0.46835443037974683,0.2660332541567696
770,3360,foamy,2.6801505302874906,23.241330613304047,0.16791354945968412,0.6034912718204489,0.7880299251870324,0.24023275145469658,0.33000831255195345,0.36464088397790057,0.9172185430463576,1.0,0.2088607594936709,0.8622327790973872
771,3362,worst,2.680025634706555,19.3310180587047,0.13881961762261014,0.6034912718204489,0.7231920199501247,0.5328345802161264,0.5835411471321695,0.21823204419889503,0.9172185430463576,0.5311475409836065,0.5348101265822784,0.5985748218527316
772,3371,clerk,2.678829899481899,19.344349080735775,0.372402327514547,0.572734829592685,1.0,0.7231920199501247,0.15211970074812967,0.5386740331491713,0.6556291390728477,0.5770491803278689,0.46835443037974683,0.2660332541567696
773,3372,arena,2.6788288049663307,20.446838318220426,0.7880299251870324,0.7231920199501247,1.0,0.4538653366583541,0.7880299251870324,0.3784530386740331,0.8774834437086093,0.5770491803278689,0.569620253164557,0.14726840855106887
774,3379,stack,2.6781396493677523,19.364838510704608,0.5328345802161264,0.5835411471321695,0.7880299251870324,0.372402327514547,0.15211970074812967,1.0,0.24834437086092714,1.0,0.46835443037974683,0.2660332541567696
775,3380,belie,2.6780209017448326,20.29084902164909,0.21030756442227763,1.0,0.572734829592685,0.5344970906068163,1.0,0.4696132596685083,0.7913907284768212,0.3639344262295082,0.4936708860759494,1.0
776,3393,stork,2.6766269011835675,19.35509986513995,0.5328345802161264,0.5835411471321695,0.6034912718204489,0.7231920199501247,0.15211970074812967,1.0,0.24834437086092714,0.7934426229508197,0.46835443037974683,0.2660332541567696
777,3395,wrath,2.6765940964074852,19.335022302887314,0.13881961762261014,0.7231920199501247,0.7880299251870324,0.5835411471321695,0.29925187032418954,0.21823204419889503,0.8774834437086093,1.0,0.43354430379746833,0.32304038004750596
778,3399,curve,2.675768257481818,23.31618355299909,0.372402327514547,0.3649210307564422,0.7231920199501247,0.10390689941812137,1.0,0.5386740331491713,0.6059602649006622,0.5311475409836065,0.1360759493670886,1.0
779,3401,guest,2.6757020845986608,23.360941071577383,0.23524522028262676,0.3649210307564422,1.0,0.5328345802161264,0.5835411471321695,0.30939226519337015,0.6059602649006622,0.5770491803278689,0.5348101265822784,0.5985748218527316
780,3406,lodge,2.6753692063335297,23.33410452568924,0.572734829592685,0.6034912718204489,0.30423940149625933,0.23524522028262676,1.0,0.23204419889502761,0.9172185430463576,0.24262295081967214,0.23417721518987342,1.0
781,3412,exalt,2.674801196090457,23.59186238042736,1.0,0.00831255195344971,0.7880299251870324,0.572734829592685,0.5835411471321695,0.19060773480662985,0.039735099337748346,1.0,0.5063291139240507,0.5985748218527316
782,3419,graft,2.6743034338320966,19.361493010520192,0.23524522028262676,0.7231920199501247,0.7880299251870324,0.16791354945968412,0.5835411471321695,0.30939226519337015,0.8774834437086093,1.0,0.10443037974683544,0.5985748218527316
783,3425,entry,2.6733221849949107,19.35295342207107,1.0,0.4538653366583541,0.5835411471321695,0.7231920199501247,0.33000831255195345,0.19060773480662985,0.2814569536423841,0.36065573770491804,0.46835443037974683,0.8622327790973872
784,3440,these,2.6720129835101254,20.388217722031364,0.5835411471321695,0.29925187032418954,1.0,0.5328345802161264,1.0,0.40331491712707185,0.47019867549668876,0.5770491803278689,0.5348101265822784,1.0
785,3442,crisp,2.6718472775530433,19.341439070141085,0.372402327514547,0.7231920199501247,0.5344970906068163,0.5328345802161264,0.2809642560266002,0.5386740331491713,0.8774834437086093,0.8688524590163934,0.5348101265822784,0.13064133016627077
786,3443,decry,2.6717048905413816,19.31885748401858,0.30423940149625933,1.0,0.372402327514547,0.7231920199501247,0.33000831255195345,0.2983425414364641,0.7913907284768212,0.18032786885245902,0.46835443037974683,0.8622327790973872
787,3444,breed,2.67168147231781,20.361925134947924,0.21030756442227763,0.7231920199501247,1.0,1.0,0.30423940149625933,0.4696132596685083,0.8774834437086093,0.5770491803278689,1.0,0.27790973871733965
788,3447,choke,2.671512426486833,23.350941096218044,0.372402327514547,0.29925187032418954,0.6034912718204489,0.15211970074812967,1.0,0.5386740331491713,0.47019867549668876,0.7934426229508197,0.16772151898734178,1.0
789,3451,purge,2.671002610668017,23.280506939459155,0.2809642560266002,0.3649210307564422,0.7231920199501247,0.23524522028262676,1.0,0.3812154696132597,0.6059602649006622,0.5311475409836065,0.23417721518987342,1.0
790,3461,nasty,2.670475873682131,19.457537267002486,0.4538653366583541,0.7880299251870324,0.5328345802161264,0.5835411471321695,0.33000831255195345,0.09392265193370165,1.0,0.25901639344262295,0.43354430379746833,0.8622327790973872
791,3463,spoil,2.670210177900788,23.305191811464365,0.5328345802161264,0.2809642560266002,0.6034912718204489,0.5344970906068163,0.572734829592685,1.0,0.19536423841059603,0.7934426229508197,0.4936708860759494,0.3657957244655582
792,3465,usage,2.670100407710544,23.694441637455554,0.3649210307564422,0.5328345802161264,0.7880299251870324,0.23524522028262676,1.0,0.08287292817679558,0.046357615894039736,1.0,0.23417721518987342,1.0
793,3469,curly,2.669746865625859,19.234845071276048,0.372402327514547,0.3649210307564422,0.7231920199501247,0.572734829592685,0.33000831255195345,0.5386740331491713,0.6059602649006622,0.5311475409836065,0.5063291139240507,0.8622327790973872
794,3478,haunt,2.668984316299565,23.31146794599212,0.29925187032418954,0.7880299251870324,0.3649210307564422,0.4538653366583541,0.5835411471321695,0.18232044198895028,1.0,0.5377049180327869,0.569620253164557,0.5985748218527316
795,3488,golem,2.6680068237724113,23.393950409355657,0.23524522028262676,0.6034912718204489,0.572734829592685,1.0,0.24023275145469658,0.30939226519337015,0.9172185430463576,0.3639344262295082,1.0,0.09738717339667459
796,3495,fiber,2.6670441828282314,23.389324068658834,0.16791354945968412,0.5344970906068163,0.21030756442227763,1.0,0.7231920199501247,0.36464088397790057,0.6589403973509934,0.18032786885245902,1.0,0.501187648456057
797,3496,nerdy,2.6670413464874265,19.46118301532043,0.4538653366583541,1.0,0.7231920199501247,0.30423940149625933,0.33000831255195345,0.09392265193370165,0.7913907284768212,0.5311475409836065,0.2120253164556962,0.8622327790973872
798,3500,weird,2.666544201676834,23.260246439624048,0.13881961762261014,1.0,0.5344970906068163,0.7231920199501247,0.30423940149625933,0.21823204419889503,0.7913907284768212,0.8688524590163934,0.46835443037974683,0.27790973871733965
799,3522,refit,2.6648709064903837,23.48358022589627,0.7231920199501247,1.0,0.16791354945968412,0.5344970906068163,0.5835411471321695,0.281767955801105,0.7913907284768212,0.07868852459016394,0.4936708860759494,0.5985748218527316
800,3523,wider,2.6648538396932238,23.420836667156784,0.13881961762261014,0.5344970906068163,0.30423940149625933,1.0,0.7231920199501247,0.21823204419889503,0.6589403973509934,0.24262295081967214,1.0,0.501187648456057
801,3531,bowel,2.664511939034742,23.434724409260596,0.21030756442227763,0.6034912718204489,0.13881961762261014,1.0,0.572734829592685,0.4696132596685083,0.9172185430463576,0.08196721311475409,1.0,0.3657957244655582
802,3538,flora,2.663649846025059,23.395847979890124,0.16791354945968412,0.572734829592685,0.6034912718204489,0.7231920199501247,0.7880299251870324,0.36464088397790057,0.6556291390728477,0.7934426229508197,0.46835443037974683,0.14726840855106887
803,3546,relic,2.662464753991357,23.526485590947182,0.7231920199501247,1.0,0.572734829592685,0.5344970906068163,0.372402327514547,0.281767955801105,0.7913907284768212,0.3639344262295082,0.4936708860759494,0.07125890736342043
804,3557,azure,2.6608526855771513,25.763606022361106,0.7880299251870324,0.010806317539484621,0.3649210307564422,0.7231920199501247,1.0,0.3784530386740331,0.0,0.5377049180327869,0.46835443037974683,1.0
805,3563,setup,2.6603771167617523,23.361841887941903,0.5328345802161264,1.0,0.5835411471321695,0.3649210307564422,0.2809642560266002,1.0,0.7913907284768212,0.36065573770491804,0.25316455696202533,0.13064133016627077
806,3567,glint,2.659867015584913,19.29730380524721,0.23524522028262676,0.572734829592685,0.5344970906068163,0.4538653366583541,0.5835411471321695,0.30939226519337015,0.6556291390728477,0.8688524590163934,0.569620253164557,0.5985748218527316
807,3568,speak,2.659820758266517,23.338961056486724,0.5328345802161264,0.2809642560266002,1.0,0.7880299251870324,0.15211970074812967,1.0,0.19536423841059603,0.5770491803278689,0.5063291139240507,0.2660332541567696
808,3579,brunt,2.658553417797889,19.253335161613514,0.21030756442227763,0.7231920199501247,0.3649210307564422,0.4538653366583541,0.5835411471321695,0.4696132596685083,0.8774834437086093,0.5377049180327869,0.569620253164557,0.5985748218527316
809,3583,shunt,2.658172081644049,19.273330602990807,0.5328345802161264,0.29925187032418954,0.3649210307564422,0.4538653366583541,0.5835411471321695,1.0,0.47019867549668876,0.5377049180327869,0.569620253164557,0.5985748218527316
810,3595,slick,2.6570148679546586,19.261974046544637,0.5328345802161264,0.572734829592685,0.5344970906068163,0.372402327514547,0.15211970074812967,1.0,0.6556291390728477,0.8688524590163934,0.46835443037974683,0.2660332541567696
811,3609,spicy,2.6555503699106797,19.260545279320457,0.5328345802161264,0.2809642560266002,0.5344970906068163,0.372402327514547,0.33000831255195345,1.0,0.19536423841059603,0.8688524590163934,0.46835443037974683,0.8622327790973872
812,3612,grout,2.6551408492683963,23.304961104711527,0.23524522028262676,0.7231920199501247,0.6034912718204489,0.3649210307564422,0.5835411471321695,0.30939226519337015,0.8774834437086093,0.7934426229508197,0.25316455696202533,0.5985748218527316
813,3613,swirl,2.655076933588317,19.284087594155853,0.5328345802161264,0.13881961762261014,0.5344970906068163,0.7231920199501247,0.572734829592685,1.0,0.1390728476821192,0.8688524590163934,0.46835443037974683,0.3657957244655582
814,3625,groin,2.6538411504412593,23.330003260305144,0.23524522028262676,0.7231920199501247,0.6034912718204489,0.5344970906068163,0.4538653366583541,0.30939226519337015,0.8774834437086093,0.7934426229508197,0.4936708860759494,0.30641330166270786
815,3628,olden,2.6532189570228866,23.41870420510995,0.6034912718204489,0.572734829592685,0.30423940149625933,1.0,0.4538653366583541,0.10497237569060773,0.6556291390728477,0.24262295081967214,1.0,0.30641330166270786
816,3634,agent,2.6524492744282266,23.70335620209176,0.7880299251870324,0.23524522028262676,1.0,0.4538653366583541,0.5835411471321695,0.3784530386740331,0.029801324503311258,0.5770491803278689,0.569620253164557,0.5985748218527316
817,3637,metro,2.652139991900786,23.398266528894535,0.24023275145469658,1.0,0.5835411471321695,0.7231920199501247,0.6034912718204489,0.287292817679558,0.7913907284768212,0.36065573770491804,0.46835443037974683,0.13539192399049882
818,3640,choir,2.6517872588767784,23.29406548035352,0.372402327514547,0.29925187032418954,0.6034912718204489,0.5344970906068163,0.7231920199501247,0.5386740331491713,0.47019867549668876,0.7934426229508197,0.4936708860759494,0.501187648456057
819,3646,clout,2.651168162043379,23.277523088805903,0.372402327514547,0.572734829592685,0.6034912718204489,0.3649210307564422,0.5835411471321695,0.5386740331491713,0.6556291390728477,0.7934426229508197,0.25316455696202533,0.5985748218527316
820,3651,faith,2.6508135825681114,23.27807328955888,0.16791354945968412,0.7880299251870324,0.5344970906068163,0.5835411471321695,0.29925187032418954,0.36464088397790057,1.0,0.8688524590163934,0.43354430379746833,0.32304038004750596
821,3662,movie,2.6501720905070325,23.309835510958678,0.24023275145469658,0.6034912718204489,0.10390689941812137,0.5344970906068163,1.0,0.287292817679558,0.9172185430463576,0.15737704918032788,0.4936708860759494,1.0
822,3665,clank,2.650014171629917,19.31308770773857,0.372402327514547,0.572734829592685,0.7880299251870324,0.4538653366583541,0.15211970074812967,0.5386740331491713,0.6556291390728477,1.0,0.569620253164557,0.2660332541567696
823,3670,pedal,2.6495919210511296,23.422422322322095,0.2809642560266002,1.0,0.30423940149625933,0.7880299251870324,0.572734829592685,0.3812154696132597,0.7913907284768212,0.24262295081967214,0.5063291139240507,0.3657957244655582
824,3674,storm,2.649198342730137,19.426686564580862,0.5328345802161264,0.5835411471321695,0.6034912718204489,0.7231920199501247,0.24023275145469658,1.0,0.24834437086092714,0.7934426229508197,0.46835443037974683,0.09738717339667459
825,3679,steep,2.648752687465973,20.400766633607088,0.5328345802161264,0.5835411471321695,1.0,1.0,0.2809642560266002,1.0,0.24834437086092714,0.5770491803278689,1.0,0.13064133016627077
826,3683,sheik,2.6484151812681684,23.26867503515935,0.5328345802161264,0.29925187032418954,1.0,0.5344970906068163,0.15211970074812967,1.0,0.47019867549668876,0.5770491803278689,0.4936708860759494,0.2660332541567696
827,3688,flint,2.6476964750853336,19.298412727910062,0.16791354945968412,0.572734829592685,0.5344970906068163,0.4538653366583541,0.5835411471321695,0.36464088397790057,0.6556291390728477,0.8688524590163934,0.569620253164557,0.5985748218527316
828,3697,ovine,2.646589479646411,23.66385166652942,0.6034912718204489,0.10390689941812137,0.5344970906068163,0.4538653366583541,1.0,0.10497237569060773,0.04304635761589404,0.8688524590163934,0.569620253164557,1.0
829,3699,buyer,2.6464899134956275,23.44805866362341,0.21030756442227763,0.3649210307564422,0.33000831255195345,1.0,0.7231920199501247,0.4696132596685083,0.6059602649006622,0.09180327868852459,1.0,0.501187648456057
830,3700,betel,2.6459759002730348,20.324255649656983,0.21030756442227763,1.0,0.5835411471321695,1.0,0.572734829592685,0.4696132596685083,0.7913907284768212,0.36065573770491804,1.0,0.3657957244655582
